gene_id	gene_name	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
gene-CEP52_000046	CEP52_000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000047	CEP52_000047	0.996328709476629	5.00288181256967	2.99048213850818	2.02782797616703	1.00008121632348	0	0	0.996078226429151	0	0	1.0002723800642	0	0	0	0	0
gene-CEP52_000048	CEP52_000048	11.0135678627009	38.0416596374126	20.0318944970702	19.0537225318974	6.00469791853649	0	0	0	0	1.00035186535224	0	1.00047648088411	0	0	0	8.01184491204602
gene-CEP52_000049	CEP52_000049	0	6.02492779962575	1.00490458917591	1.0052190857147	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000050	CEP52_000050	4.98840707369197	17.0000480439928	6.98683730714131	11.0901366760072	3.99835175210647	0.99891351211194	0	0	0	0	0	0	0	0	0	2.99380823841993
gene-CEP52_000051	CEP52_000051	44.9817181388726	110.014465910645	46.9988685858428	33.1195732959369	42.9909954433161	2.00251369799968	0	0	0	0	0	0.999919178552772	0	0	0	0.999842802891859
gene-CEP52_000052	CEP52_000052	1.00205584421815	1.99422112975699	0	0	1.99383353665766	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000053	CEP52_000053	7.99179030891753	30.0326525443895	17.9893061372539	6.05240398810962	16.0109081333763	0	0	0	0	0	1.00100829295186	0	0	0	0	0
gene-CEP52_000054	CEP52_000054	19.936831391872	67.9775618960269	25.9296842565972	29.2670353894415	20.9839181324086	1.99590188043458	0	1.99456511890985	0	0	0	0	0	0	0	2.99129322217008
gene-CEP52_000055	CEP52_000055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000056	CEP52_000056	1.02266901374344	2.99842392934095	1.01661898861909	2.86706169412647	3.05245909091349	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000057	CEP52_000057	1.00115625407406	0	1.00154501735981	3.01759669172095	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000058	CEP52_000058	0	3.00216034262232	1.99942775712124	1.00652020446136	1.0003425514404	1.00075563485725	0	0	0	0	1.00071304444035	1.00103834712585	0	0	0	0.999555850424925
gene-CEP52_000059	CEP52_000059	0.99547124680431	0	0.995918815196118	0	0.997685866599983	0	0	0.996000595668362	0	0	0	0	0	0	0	0
gene-CEP52_000060	CEP52_000060	1.99109288907102	1.99979497599762	2.98814439591147	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000061	CEP52_000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000062	CEP52_000062	0	1.0007711553547	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000063	CEP52_000063	3.9831998729378	11.0079962229569	5.97791955438568	1.01589650199444	4.00081365949057	0	0	0	0	0	0	0	0	0	0	0.996062980912809
gene-CEP52_000064	CEP52_000064	0.999974448350728	16.9297214450875	7.0018792321294	0	6.96928398843558	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000065	CEP52_000065	0	1.0013187126816	0.997465226227311	1.01494962424588	1.00081904789414	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000066	CEP52_000066	5.98084681839057	14.00287383236	1.99455963071569	6.0675741012163	4.99872811567696	0.99778126181532	0	1.99394307089251	0	0	0	0	2.00779971768054	0	0	0.997065900609687
gene-CEP52_000067	CEP52_000067	0.996070573317571	5.99866315266805	0.996552084852432	0	5.99582922789556	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000068	CEP52_000068	2.99042423289724	5.00077536923665	4.98639237318918	1.01107717819907	1.99939505213642	0	0	0.996996393470905	0	0	0	0	0	0	0	0.997066010781801
gene-CEP52_000069	CEP52_000069	2.0167709560748	6.95681301082942	0	0	1.98826271061742	0	0	0	0	0	1.00013912444648	0	0	0	0	0
gene-CEP52_000070	CEP52_000070	6.98160803530429	9.00563806986507	8.98056218720434	1.01130061423291	4.00069051639512	0	0	0	0	0	0	0	0	0	0	1.99526065096412
gene-CEP52_000071	CEP52_000071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000072	CEP52_000072	0	1.00077204848908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000073	CEP52_000073	0.995103183372724	0	0.995612697951835	0	0	0	0	0	0	0	0	0	0	0	0	0.995365030438288
gene-CEP52_000074	CEP52_000074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000075	CEP52_000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000076	CEP52_000076	0	0	0	0	0	0	0	0	0	0	1.00031640404565	0	0	0	0	0
gene-CEP52_000077	CEP52_000077	3.00092840440254	17.0073324046954	9.00610796862711	5.0141826781166	5.00053749398051	0	0	0	0	0	0	0	0	0	0	1.00055729337013
gene-CEP52_000078	CEP52_000078	0	0.999334619004523	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996786902791372
gene-CEP52_000079	CEP52_000079	8.1471754639824	9.02850529809327	4.06315393983262	8.72335337665622	10.0421897792306	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000080	CEP52_000080	0	1.00364889693362	0	2.02404095263783	1.00323017709378	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000081	CEP52_000081	0	0.999450234864372	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99001427444598
gene-CEP52_000082	CEP52_000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000083	CEP52_000083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000084	CEP52_000084	0	1.99744209284078	1.9953576300418	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000085	CEP52_000085	0.998145297482725	3.00364955457839	0.99860745171038	1.01140450244972	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000086	CEP52_000086	12.9629178558946	9.99800852783561	7.98076855251747	3.02661985039733	7.99497805054839	0.998299303106761	0	3.99069796709527	0	0.999621723996468	0	0	0	0	0	0.997403189565816
gene-CEP52_000087	CEP52_000087	0.99810231459846	2.00368896009535	0	4.0553094322421	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000088	CEP52_000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000089	CEP52_000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000090	CEP52_000090	0	4.99246973029174	0.996720130525017	0	0	0	0	0	0	0	0	0	0	0	0	0.996539936731479
gene-CEP52_000091	CEP52_000091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000092	CEP52_000092	0	7.05777164615422	0	1.01043664683398	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000093	CEP52_000093	1.0002111304409	1.99556371496614	0	0	0	0	0	0	0	0	0.998180959473741	0	0	0	0	0
gene-CEP52_000094	CEP52_000094	16.9562724425978	31.0051526234894	22.9512199723296	10.0946570225349	12.9965415934932	0	0	0.997913753314838	0	2.00000819229883	0	0	0	0	0	1.99536759599362
gene-CEP52_000095	CEP52_000095	41.0199476181155	105.885088737319	63.0534435609337	23.9232722767597	52.929214829893	7.01903248577412	0	5.0158248777358	0	2.99362466255693	0	1.99481397086769	0	1.00114536121978	0	1.00077653346987
gene-CEP52_000096	CEP52_000096	0	0	0.995634878317682	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000097	CEP52_000097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000098	CEP52_000098	6.98027069794141	12.0018208203205	7.98112107947547	6.06040974911975	6.99796896901019	0.998257660064999	0	0	0	0	0	0	0	0	0	0.997438271001826
gene-CEP52_000099	CEP52_000099	0	19.0446958464913	6.0056973685018	3.02771406027713	9.01761567544296	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000100	CEP52_000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000101	CEP52_000101	5.9894141063204	7.99730920277231	6.99051998230919	5.02746166256361	0	0.999682743743707	0	0	0	0	0	0	0	0	0	2.99546233802429
gene-CEP52_000102	CEP52_000102	0	0	1.00070735244531	0	0.995149726193955	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000103	CEP52_000103	0	3.99971046652447	0.997211640788891	0	0.999477111277329	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000104	CEP52_000104	3.00034083261525	21.0280742956004	6.0031068115598	2.01326003386144	2.00193415895506	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000105	CEP52_000105	0.999950352793703	9.01949785287885	0	1.0100830127996	1.00175519645639	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000106	CEP52_000106	2.00049437632947	4.00540622988366	1.00064765277418	5.03166009023949	4.00394666351074	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000107	CEP52_000107	2.03233820952168	4.00600684758069	3.04107412278697	5.81373696704922	0	0	0	0	0	0	0	0.993110471100206	0	0	0	1.01647844796713
gene-CEP52_000108	CEP52_000108	3.00879541130159	14.0229941835103	2.00651384117893	1.00038509200806	4.0055059818057	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000109	CEP52_000109	2.99255869043005	12.9780558796014	4.98954551614264	0	0.997960957431563	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000110	CEP52_000110	1.99250258799155	21.0123607800724	3.9870113029716	1.01416734994247	1.00008974184822	0	0	0.995957193858689	0	0	1.00027519309853	0	0	0	0	0
gene-CEP52_000111	CEP52_000111	8.97446055418157	17.0171323627231	7.9811888728083	7.0928625136213	4.00211709911192	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000112	CEP52_000112	2.98903618171597	4.99184566578964	0.996773644944475	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000113	CEP52_000113	9.03639628779293	24.0029979649445	6.02608144988281	9.91970759548117	0.999927822901285	0	0	0	0	0	1.00067996074792	0	0	0	0	2.00868520756495
gene-CEP52_000114	CEP52_000114	7.9709276553994	19.0119718067789	13.9561129750363	8.11209692666718	15.0020138616837	1.99426413503476	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000115	CEP52_000115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000116	CEP52_000116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000117	CEP52_000117	12.9604932149147	30.0286556407112	9.97451955325297	6.08167382347744	10.0047048944711	0.997792496086192	0	0	0	0	0	1.00284044767232	1.0051632515262	0	0	0
gene-CEP52_000118	CEP52_000118	0	3.00371783104641	1.99927840408185	1.00865993810142	3.00250820896607	0	0	0	0	0	0	0	0	0	0	0.999463751543024
gene-CEP52_000119	CEP52_000119	5.98706811751327	35.0133685693349	16.9709264367135	9.08232429421868	8.99962195209278	0.999025446277535	0	0	0	0	0	1.00138024262112	0	0	0	0.998100115193475
gene-CEP52_000120	CEP52_000120	6.99232387894676	13.0185755484417	8.99413683642886	3.03049460080011	6.0060304408146	0	0	0	0	0	0	2.00483888086696	0	0	0	0
gene-CEP52_000121	CEP52_000121	0	1.02826670232509	0	0.983680294816219	0	0	0	0	0	0	0	1.0111068951283	0	0	0	0
gene-CEP52_000122	CEP52_000122	0	1.99892023937288	2.99814074048214	0	0.999122633450037	0	0	0	0	0	1.9991059403954	0.999200788614763	0	0	0	2.99774827573332
gene-CEP52_000123	CEP52_000123	40.9622319277225	147.015337468759	66.9649156950672	31.1511226299261	48.9874121297193	0	1.00060731542249	4.00162136960767	0	1.99919034097734	0	2.0003729015308	0	0	0	6.995305986958
gene-CEP52_000124	CEP52_000124	0	1.99317784175257	0	0	2.00883019164664	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000125	CEP52_000125	2.9914139286205	3.9948660046353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000126	CEP52_000126	3.00232898931345	5.99895292231724	4.00444589590236	2.9983204482761	0	0	0	0	0	0	0	0	0	1.00170484372951	0	2.00204121215051
gene-CEP52_000127	CEP52_000127	47.0664977185805	140.68515524484	101.174086745345	87.1465372819721	93.7707341704615	10.0416924542088	0	5.0257262405698	0	0.99630781406032	0	0	0	0	0	2.00342358482526
gene-CEP52_000128	CEP52_000128	22.9325818439367	60.003276005534	21.9456122932518	17.1702145457292	20.9918543476555	0.998140968137146	0	0	0	0	0	0	0	2.999576171438	0	0.997325541724122
gene-CEP52_000129	CEP52_000129	60.8528980715189	105.064304471118	36.9278109574289	22.2348091559144	34.00571800995	0	0	0	0	0	0	0	0	0	0	4.98922757392512
gene-CEP52_000130	CEP52_000130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000131	CEP52_000131	2.99055624181406	25.0062423839682	18.9491579938729	1.01130728987454	6.99853032206613	1.99565117184899	0	0	0	0	0	0	0	0	0	2.99133054963629
gene-CEP52_000132	CEP52_000132	0	0	0	0	0.997757715446275	0.997971738501888	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000133	CEP52_000133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000134	CEP52_000134	6.97807982008063	12.0068689254999	10.9708530032058	7.08715130186671	5.00049962033186	0.997769048241935	0	0	0	0	1.00032557019724	0	0	0	0	0
gene-CEP52_000135	CEP52_000135	2.99449059398946	8.00896366957682	2.99586616109104	2.02200729725784	4.00271530409969	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000136	CEP52_000136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000137	CEP52_000137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000138	CEP52_000138	17.9290479118194	57.0361985262033	49.8283629771009	5.07429616224119	14.0017666576361	7.97399500064105	0	0	0.997598035946855	0	0	0	1.00534479501012	0	0	0.99632010614178
gene-CEP52_000139	CEP52_000139	0.996908754931784	0.99555621575288	0.997229668190529	0	0	0	0	0	0	0	0	0	0	0	0	0.997150720107972
gene-CEP52_000140	CEP52_000140	0	2.0015410634809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000141	CEP52_000141	0	2.00123186601295	0	0	1.00037055718865	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000142	CEP52_000142	2.99701981630169	0.995553804563911	0	0	0.995341326453357	1.00170762665197	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000143	CEP52_000143	0.999486670073637	7.00790528894671	1.99980795116743	1.00752712238426	3.0022266692894	0	0	0	0	0	1.00109860761945	0	0	0	0	0
gene-CEP52_000145	CEP52_000145	0	2.02348368983022	0	1.00696026603263	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000146	CEP52_000146	2.00084895515449	3.00411304497979	5.00409989736288	2.01187360325284	1.00101266308905	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000147	CEP52_000147	0	0.999255484410659	0.997144980523554	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000148	CEP52_000148	12.9481829828246	39.0278223402216	24.9131745670006	10.1526809378013	11.0021934051388	0	0	0	0	0	0	0	0	0	0	2.98882914735163
gene-CEP52_000149	CEP52_000149	0.996375436817507	1.00096011068301	0.996884968487219	1.01520555918723	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000150	CEP52_000150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000151	CEP52_000151	6.99763435351269	26.0031637251251	11.000459530881	7.0238634937684	10.9976240538883	2.00268812086648	0	0	0	0	0	0.999862196280733	0	0	0	1.9998217330148
gene-CEP52_000152	CEP52_000152	0.998644490553135	2.99662863463821	0	0	0.998548363912128	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000153	CEP52_000153	0.997770408790236	8.00345648618743	5.98931661271205	1.00952790637689	0	0.998921312117047	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000154	CEP52_000154	1.00236208096296	14.0041335245994	6.01627155938923	2.99069869539083	10.0006388694288	0	0	0	0	0	0	0	0	0	0	1.00265421253133
gene-CEP52_000155	CEP52_000155	1.00238733643673	0	0	1.01058027896679	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000156	CEP52_000156	8.04055972212096	17.0321718036773	8.04313877760787	0.995639139359369	3.00500933791555	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000157	CEP52_000157	99.34791207405	202.542216559886	74.2651179793943	72.8777596509628	55.8581826555339	1.00562569358315	0	3.02502444765803	0	0	0	1.9876483512198	0	0	0	7.02758393478771
gene-CEP52_000158	CEP52_000158	132.67739930459	410.168460940345	226.552567297309	98.9772299619988	149.99617255343	4.99341602884738	0	4.99006431517776	0	1.00026849165602	1.00025502733834	6.00954608147949	3.01087332476872	0	0	29.934924360059
gene-CEP52_000159	CEP52_000159	2.00070422573087	4.00545232937712	2.00149925746918	5.03049027377141	1.00100202326048	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000160	CEP52_000160	0	1.00468190050872	0	1.01402343132579	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000161	CEP52_000161	0	0	0.995634369197774	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000162	CEP52_000162	2.99077784623378	2.99673475536181	5.98411928761641	0	0.998510951936732	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000163	CEP52_000163	1.9971777560808	7.97787196352807	0.998910309760025	0	0.996972159477797	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000164	CEP52_000164	1.99565949634958	5.00168939777097	6.98791729092416	2.01805121963092	3.99966051061237	0	0	0.998428764154355	0	0	1.00021642702123	0	0	0	0	0
gene-CEP52_000165	CEP52_000165	0	10.0264386363512	14.0271465720784	6.04578458654093	5.01139249963418	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000166	CEP52_000166	0.996868167707992	5.95314657718049	2.99159336542369	0	0.991977745540825	1.00000874676979	0	1.00127149815968	0	0	0	0	0	0	0	1.99456101301997
gene-CEP52_000167	CEP52_000167	31.0389125682303	114.824328529415	54.0856620921025	22.8442098871434	35.9365032130793	2.00758472991736	2.00099881455816	4.01818892299071	0	0	0.998908587942048	5.97740140862613	0	0	0	7.01084554020997
gene-CEP52_000168	CEP52_000168	2.00849685439722	6.01253268830674	6.02758004434887	1.99691323471068	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000169	CEP52_000169	0	1.00301264939862	1.00319586994066	1.00559852763818	1.00268518318442	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000170	CEP52_000170	0	2.00155604468044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000173	CEP52_000173	2.99623635959024	0.993707455055661	2.99715011653818	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000174	CEP52_000174	7.975879596154	25.0162863234281	21.9442418374572	9.11186364740787	19.0034292995006	0	0	0	0	0	0	0	0	0	0	0.997244005436373
gene-CEP52_000175	CEP52_000175	0	2.01038724800544	2.01559692751336	2.00262778199448	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000176	CEP52_000176	0	1.00100279720697	4.98797425924001	1.01339535462093	2.00104407583643	0	0	0	0	0	0	0	0	0	0	0.997366835487254
gene-CEP52_000177	CEP52_000177	0	7.01966559032615	2.00296186316332	1.00949337828734	7.01692104156149	0	0	0	0	0	0	1.00332843194396	1.0050955858771	0	0	0
gene-CEP52_000178	CEP52_000178	1.000804121939	3.00581844083943	3.00361720420113	5.0350130558217	0	0	0	0	0	0	0	1.00208702417451	0	0	0	0
gene-CEP52_000179	CEP52_000179	23.9438642970132	42.0247420786465	15.9698952707235	18.1870981046093	17.0025302187397	0	0	0	0	0	1.00042366000667	0	0	0	0	1.99583545315703
gene-CEP52_000180	CEP52_000180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000181	CEP52_000181	4.98381683274366	17.9683407791328	0.99717440870763	0	1.99572356820777	0	0	0	0	0	0	0	0	0	0	0.997014934343734
gene-CEP52_000182	CEP52_000182	7.97147267033896	35.0148421536387	14.9538705962454	12.1568264869817	14.9990955624643	0	0	1.99261797160189	0	1.00051626777583	0	0	0	0	0	1.99338818655656
gene-CEP52_000183	CEP52_000183	0	0.999738159155241	0.996663507380383	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000184	CEP52_000184	1.99514677959663	6.00632495126402	0.998048266250864	1.01233577337206	1.0005907607457	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000185	CEP52_000185	1.99595848643434	10.0134988409717	10.9829590644218	1.01233745602861	1.00089101496128	0	0	0	0	0	0	0	1.00502229735296	0	0	0
