gene_id	gene_name	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
gene-CEP52_000092	CEP52_000092	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000093	CEP52_000093	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000094	CEP52_000094	17	31	23	10	13	0	0	1	0	2	0	0	0	0	0	2
gene-CEP52_000095	CEP52_000095	41	106	63	24	53	7	0	5	0	3	0	2	0	1	0	1
gene-CEP52_000096	CEP52_000096	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000097	CEP52_000097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000098	CEP52_000098	7	12	8	6	7	1	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000099	CEP52_000099	0	19	6	3	9	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000100	CEP52_000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000101	CEP52_000101	6	8	7	5	0	1	0	0	0	0	0	0	0	0	0	3
gene-CEP52_000102	CEP52_000102	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000103	CEP52_000103	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000104	CEP52_000104	3	21	6	2	2	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000105	CEP52_000105	1	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000106	CEP52_000106	2	4	1	5	4	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000107	CEP52_000107	2	4	3	6	0	0	0	0	0	0	0	1	0	0	0	1
gene-CEP52_000108	CEP52_000108	3	14	2	1	4	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000109	CEP52_000109	3	13	5	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000110	CEP52_000110	2	21	4	1	1	0	0	1	0	0	1	0	0	0	0	0
gene-CEP52_000111	CEP52_000111	9	17	8	7	4	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000112	CEP52_000112	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000113	CEP52_000113	9	24	6	10	1	0	0	0	0	0	1	0	0	0	0	2
gene-CEP52_000114	CEP52_000114	8	19	14	8	15	2	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000115	CEP52_000115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000116	CEP52_000116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000117	CEP52_000117	13	30	10	6	10	1	0	0	0	0	0	1	1	0	0	0
gene-CEP52_000118	CEP52_000118	0	3	2	1	3	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000119	CEP52_000119	6	35	17	9	9	1	0	0	0	0	0	1	0	0	0	1
gene-CEP52_000120	CEP52_000120	7	13	9	3	6	0	0	0	0	0	0	2	0	0	0	0
gene-CEP52_000121	CEP52_000121	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
gene-CEP52_000122	CEP52_000122	0	2	3	0	1	0	0	0	0	0	2	1	0	0	0	3
gene-CEP52_000123	CEP52_000123	41	147	67	31	49	0	1	4	0	2	0	2	0	0	0	7
gene-CEP52_000124	CEP52_000124	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000125	CEP52_000125	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000126	CEP52_000126	3	6	4	3	0	0	0	0	0	0	0	0	0	1	0	2
gene-CEP52_000127	CEP52_000127	47	141	101	88	94	10	0	5	0	1	0	0	0	0	0	2
gene-CEP52_000128	CEP52_000128	23	60	22	17	21	1	0	0	0	0	0	0	0	3	0	1
gene-CEP52_000129	CEP52_000129	61	105	37	22	34	0	0	0	0	0	0	0	0	0	0	5
gene-CEP52_000130	CEP52_000130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000131	CEP52_000131	3	25	19	1	7	2	0	0	0	0	0	0	0	0	0	3
gene-CEP52_000132	CEP52_000132	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000133	CEP52_000133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000134	CEP52_000134	7	12	11	7	5	1	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000135	CEP52_000135	3	8	3	2	4	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000136	CEP52_000136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000137	CEP52_000137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000138	CEP52_000138	18	57	50	5	14	8	0	0	1	0	0	0	1	0	0	1
gene-CEP52_000139	CEP52_000139	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000140	CEP52_000140	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000141	CEP52_000141	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000142	CEP52_000142	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000143	CEP52_000143	1	7	2	1	3	0	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000145	CEP52_000145	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000146	CEP52_000146	2	3	5	2	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000147	CEP52_000147	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000148	CEP52_000148	13	39	25	10	11	0	0	0	0	0	0	0	0	0	0	3
gene-CEP52_000149	CEP52_000149	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000150	CEP52_000150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000151	CEP52_000151	7	26	11	7	11	2	0	0	0	0	0	1	0	0	0	2
gene-CEP52_000152	CEP52_000152	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000153	CEP52_000153	1	8	6	1	0	1	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000154	CEP52_000154	1	14	6	3	10	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000155	CEP52_000155	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000156	CEP52_000156	8	17	8	1	3	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000157	CEP52_000157	99	203	74	74	56	1	0	3	0	0	0	2	0	0	0	7
gene-CEP52_000158	CEP52_000158	133	410	227	98	150	5	0	5	0	1	1	6	3	0	0	30
gene-CEP52_000159	CEP52_000159	2	4	2	5	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000160	CEP52_000160	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000161	CEP52_000161	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000162	CEP52_000162	3	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000163	CEP52_000163	2	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000164	CEP52_000164	2	5	7	2	4	0	0	1	0	0	1	0	0	0	0	0
gene-CEP52_000165	CEP52_000165	0	10	14	6	5	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000166	CEP52_000166	1	6	3	0	1	1	0	1	0	0	0	0	0	0	0	2
gene-CEP52_000167	CEP52_000167	31	115	54	23	36	2	2	4	0	0	1	6	0	0	0	7
gene-CEP52_000168	CEP52_000168	2	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000169	CEP52_000169	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000170	CEP52_000170	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000173	CEP52_000173	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000174	CEP52_000174	8	25	22	9	19	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000175	CEP52_000175	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000176	CEP52_000176	0	1	5	1	2	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000177	CEP52_000177	0	7	2	1	7	0	0	0	0	0	0	1	1	0	0	0
gene-CEP52_000178	CEP52_000178	1	3	3	5	0	0	0	0	0	0	0	1	0	0	0	0
gene-CEP52_000179	CEP52_000179	24	42	16	18	17	0	0	0	0	0	1	0	0	0	0	2
gene-CEP52_000180	CEP52_000180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000181	CEP52_000181	5	18	1	0	2	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000182	CEP52_000182	8	35	15	12	15	0	0	2	0	1	0	0	0	0	0	2
gene-CEP52_000183	CEP52_000183	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000184	CEP52_000184	2	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000185	CEP52_000185	2	10	11	1	1	0	0	0	0	0	0	0	1	0	0	0
gene-CEP52_000186	CEP52_000186	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000187	CEP52_000187	31	57	31	9	19	1	2	5	0	0	1	2	0	0	0	8
gene-CEP52_000188	CEP52_000188	8	18	5	1	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000189	CEP52_000189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000190	CEP52_000190	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
gene-CEP52_000191	CEP52_000191	3	18	25	6	6	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000192	CEP52_000192	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000193	CEP52_000193	3	7	10	6	11	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000194	CEP52_000194	0	1	5	2	0	0	0	0	0	0	0	2	0	0	0	1
gene-CEP52_000195	CEP52_000195	31	47	22	27	27	0	0	0	0	1	1	0	0	0	0	1
gene-CEP52_000196	CEP52_000196	1	2	5	0	0	1	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000197	CEP52_000197	10	31	4	9	9	0	0	1	0	0	2	0	0	0	0	2
gene-CEP52_000198	CEP52_000198	4	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000199	CEP52_000199	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000200	CEP52_000200	7	21	17	7	13	1	1	0	0	0	1	0	0	0	0	0
gene-CEP52_000201	CEP52_000201	2	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000202	CEP52_000202	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000203	CEP52_000203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000204	CEP52_000204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000205	CEP52_000205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000206	CEP52_000206	3	12	3	1	1	1	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000207	CEP52_000207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000208	CEP52_000208	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000209	CEP52_000209	0	3	1	0	3	0	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000210	CEP52_000210	12	14	9	11	10	2	0	0	0	0	1	0	0	0	0	1
gene-CEP52_000211	CEP52_000211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000212	CEP52_000212	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000213	CEP52_000213	15	31	16	3	7	1	0	0	0	0	0	0	0	0	0	3
gene-CEP52_000214	CEP52_000214	7	15	6	1	5	0	0	0	0	0	0	0	0	0	0	3
gene-CEP52_000215	CEP52_000215	2	9	6	5	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000216	CEP52_000216	5	3	2	0	4	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000217	CEP52_000217	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1
gene-CEP52_000218	CEP52_000218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000219	CEP52_000219	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gene-CEP52_000220	CEP52_000220	14	38	21	7	4	0	0	0	0	0	1	1	0	0	0	3
gene-CEP52_000221	CEP52_000221	5	3	11	2	2	0	0	2	0	0	0	1	0	0	0	0
gene-CEP52_000222	CEP52_000222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000223	CEP52_000223	2	11	3	2	4	1	0	0	0	1	0	1	0	0	0	0
gene-CEP52_000224	CEP52_000224	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000225	CEP52_000225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000226	CEP52_000226	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000227	CEP52_000227	1	1	7	1	2	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000228	CEP52_000228	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
gene-CEP52_000229	CEP52_000229	69	99	41	21	37	0	0	0	0	0	0	0	0	0	0	2
gene-CEP52_000230	CEP52_000230	8	25	9	5	9	0	0	0	0	0	0	1	0	0	0	5
gene-CEP52_000231	CEP52_000231	2	13	7	0	4	0	0	1	0	0	0	0	0	0	0	0
gene-CEP52_000232	CEP52_000232	155	390	136	85	82	3	0	1	0	0	0	1	1	0	0	13
gene-CEP52_000233	CEP52_000233	9	8	7	6	2	0	0	0	1	0	0	0	0	0	0	0
gene-CEP52_000234	CEP52_000234	3	13	3	3	3	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000235	CEP52_000235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000236	CEP52_000236	0	2	7	5	3	1	0	3	0	0	0	0	0	0	0	0
gene-CEP52_000237	CEP52_000237	11	39	1	27	1	0	0	0	0	0	0	0	0	0	0	2
gene-CEP52_000238	CEP52_000238	1	10	7	0	0	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000239	CEP52_000239	11	41	10	17	21	0	0	2	0	0	0	0	0	0	0	2
gene-CEP52_000240	CEP52_000240	3	8	8	3	4	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000241	CEP52_000241	8	7	1	0	6	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000242	CEP52_000242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000243	CEP52_000243	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000244	CEP52_000244	5	16	5	3	6	0	0	1	0	0	0	0	0	0	0	1
gene-CEP52_000245	CEP52_000245	11	19	12	7	12	0	0	1	0	0	0	1	0	0	0	0
gene-CEP52_000246	CEP52_000246	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000247	CEP52_000247	6	11	3	1	0	1	0	0	0	0	1	2	0	0	0	1
gene-CEP52_000248	CEP52_000248	2	6	3	2	2	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000249	CEP52_000249	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000250	CEP52_000250	5	8	2	1	2	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000251	CEP52_000251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000252	CEP52_000252	0	7	2	7	3	1	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000253	CEP52_000253	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000254	CEP52_000254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000255	CEP52_000255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000256	CEP52_000256	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000257	CEP52_000257	2	15	9	1	5	0	0	2	0	0	0	0	0	0	0	0
gene-CEP52_000258	CEP52_000258	14	38	12	5	15	0	0	1	0	0	0	0	0	0	0	0
gene-CEP52_000259	CEP52_000259	0	13	2	1	3	1	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000260	CEP52_000260	3	5	10	3	3	0	0	2	0	0	0	0	0	0	0	0
gene-CEP52_000261	CEP52_000261	6	17	5	8	8	0	0	0	0	0	0	0	0	0	0	4
gene-CEP52_000262	CEP52_000262	15	60	22	11	20	0	0	0	0	0	0	1	0	0	0	3
gene-CEP52_000263	CEP52_000263	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000264	CEP52_000264	9	10	12	5	11	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000265	CEP52_000265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000266	CEP52_000266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-CEP52_000267	CEP52_000267	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0
gene-CEP52_000268	CEP52_000268	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	1
gene-CEP52_000269	CEP52_000269	0	1	3	5	3	0	0	0	0	1	0	0	0	0	0	0
gene-CEP52_000270	CEP52_000270	12	25	27	2	9	2	0	2	0	0	0	0	0	0	0	1
